opcode,mnem,op_enc,ops,prefs,feature_flag,exceptions
66 0F 3A 0B /r ib,ROUNDSD,RMI,xmm1:mew; xmm2/m64:mer; imm8:mer; PE:w; IE:w,pref67:operand/1,SSE4_1,UD; GP; ACS; XFS
VEX.NDS.LIG.66.0F3A.WIG 0B /r ib,VROUNDSD,RVMI,xmm1:mew; xmm2:mer; xmm3/m64:mer; imm8:mer; PE:w; IE:w,pref67:operand/1,AVX,UD; GP; ACS; XFS
66 0F 3A 0A /r ib,ROUNDSS,RMI,xmm1:mew; xmm2/m32:mer; imm8:mer; PE:w; IE:w,pref67:operand/1,SSE4_1,UD; GP; ACS; XFS
VEX.NDS.LIG.66.0F3A.WIG 0A /r ib,VROUNDSS,RVMI,xmm1:mew; xmm2:mer; xmm3/m32:mer; imm8:mer; PE:w; IE:w,pref67:operand/1,AVX,UD; GP; ACS; XFS
0F 52 /r,RSQRTPS,RM,xmm1:mew; xmm2/m128:mer,pref67:operand/1,SSE,UD; GP; AC; PFS
VEX.128.0F.WIG 52 /r,VRSQRTPS,RM,xmm1:mew; xmm2/m128:mer,pref67:operand/1,AVX,UD; GP; AC; PFS
VEX.256.0F.WIG 52 /r,VRSQRTPS,RM,ymm1:mew; ymm2/m256:mer,pref67:operand/1,AVX,UD; GP; AC; PFS
F3 0F 52 /r,RSQRTSS,RM,xmm1:mew; xmm2/m32:mer,pref67:operand/1,SSE,UD; GP
VEX.NDS.LIG.F3.0F.WIG 52 /r,VRSQRTSS,RVM,xmm1:mew; xmm2:mer; xmm3/m32:mer,pref67:operand/1,AVX,UD; GP
9E,SAHF,NP,SF:w; ZF:w; AF:w; PF:w; CF:w,,LAHF_LM,
D0 /4,SAL/SHL,M,r/m8:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:operand/any; pref67:operand/1,,
D2 /4,SAL/SHL,M,r/m8:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:operand/any; pref67:operand/1,,
C0 /4 ib,SAL/SHL,MI,r/m8:merw; imm8:mer; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,pref67:operand/1,,
D1 /4,SAL/SHL,M,r/m16:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,pref66:required/1; pref67:operand/1,,
D3 /4,SAL/SHL,M,r/m16:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,pref66:required/1; pref67:operand/1,,
C1 /4 ib,SAL/SHL,MI,r/m16:merw; imm8:mer; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,pref66:required/1; pref67:operand/1,,
D1 /4,SAL/SHL,M,r/m32:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:optional/0; pref67:operand/1,,
D1 /4,SAL/SHL,M,r/m64:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:required/1; pref67:operand/1,,
D3 /4,SAL/SHL,M,r/m32:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:optional/0; pref67:operand/1,,
D3 /4,SAL/SHL,M,r/m64:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:required/1; pref67:operand/1,,
C1 /4 ib,SAL/SHL,MI,r/m32:merw; imm8:mer; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:optional/0; pref67:operand/1,,
C1 /4 ib,SAL/SHL,MI,r/m64:merw; imm8:mer; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:required/1; pref67:operand/1,,
D0 /7,SAR,M,r/m8:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
D2 /7,SAR,M,r/m8:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
C0 /7 ib,SAR,MI,r/m8:merw; imm8:mer; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
D1 /7,SAR,M,r/m16:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D3 /7,SAR,M,r/m16:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
C1 /7 ib,SAR,MI,r/m16:merw; imm8:mer; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D1 /7,SAR,M,r/m32:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
D1 /7,SAR,M,r/m64:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D3 /7,SAR,M,r/m32:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
D3 /7,SAR,M,r/m64:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
C1 /7 ib,SAR,MI,r/m32:merw; imm8:mer; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
C1 /7 ib,SAR,MI,r/m64:merw; imm8:mer; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D1 /4,SAL/SHL,M,r/m16:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,pref66:required/1; pref67:operand/1,,
D3 /4,SAL/SHL,M,r/m16:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,pref66:required/1; pref67:operand/1,,
D1 /4,SAL/SHL,M,r/m32:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:optional/0; pref67:operand/1,,
D1 /4,SAL/SHL,M,r/m64:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:required/1; pref67:operand/1,,
D3 /4,SAL/SHL,M,r/m32:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:optional/0; pref67:operand/1,,
D3 /4,SAL/SHL,M,r/m64:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:required/1; pref67:operand/1,,
D0 /5,SHR,M,r/m8:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
D2 /5,SHR,M,r/m8:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
C0 /5 ib,SHR,MI,r/m8:merw; imm8:mer; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
D1 /5,SHR,M,r/m16:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D3 /5,SHR,M,r/m16:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
C1 /5 ib,SHR,MI,r/m16:merw; imm8:mer; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D1 /5,SHR,M,r/m32:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
D1 /5,SHR,M,r/m64:merw; 1:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
D3 /5,SHR,M,r/m32:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
D3 /5,SHR,M,r/m64:merw; CL:mr; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
C1 /5 ib,SHR,MI,r/m32:merw; imm8:mer; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
C1 /5 ib,SHR,MI,r/m64:merw; imm8:mer; CF:rw; OF:w; SF:w; ZF:w; PF:w; AF:u,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
VEX.NDS.LZ.F3.0F38.W0 F7 /r,SARX,RMV,r32a:mew; r/m32:mer; r32b:mer,pref67:operand/1,BMI2,UDX; SSX; GP; PF; AC
VEX.NDS.LZ.66.0F38.W0 F7 /r,SHLX,RMV,r32a:mew; r/m32:mer; r32b:mer,pref67:operand/1,BMI2,UDX; SSX; GP; PF; AC
VEX.NDS.LZ.F2.0F38.W0 F7 /r,SHRX,RMV,r32a:mew; r/m32:mer; r32b:mer,pref67:operand/1,BMI2,UDX; SSX; GP; PF; AC
VEX.NDS.LZ.F3.0F38.W1 F7 /r,SARX,RMV,r64a:mew; r/m64:mer; r64b:mer,pref67:operand/1,BMI2,UDX; SSX; GP; PF; AC
VEX.NDS.LZ.66.0F38.W1 F7 /r,SHLX,RMV,r64a:mew; r/m64:mer; r64b:mer,pref67:operand/1,BMI2,UDX; SSX; GP; PF; AC
VEX.NDS.LZ.F2.0F38.W1 F7 /r,SHRX,RMV,r64a:mew; r/m64:mer; r64b:mer,pref67:operand/1,BMI2,UDX; SSX; GP; PF; AC
1C ib,SBB,I,AL:mrw; imm8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,,,SSX; GPX; PF; AC
1D iw,SBB,I,AX:mrw; imm16:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,pref66:required/1,,SSX; GPX; PF; AC
1D id,SBB,I,EAX:mrw; imm32:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,rex_w:optional/0,,SSX; GPX; PF; AC
1D id,SBB,I,RAX:mrw; imm32:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,rex_w:required/1,,SSX; GPX; PF; AC
80 /3 ib,SBB,MI,r/m8:mew; imm8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,lock:optional/1; rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
81 /3 iw,SBB,MI,r/m16:mew; imm16:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,lock:optional/1; pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
81 /3 id,SBB,MI,r/m32:mew; imm32:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,lock:optional/1; rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
81 /3 id,SBB,MI,r/m64:mew; imm32:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,lock:optional/1; rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
83 /3 ib,SBB,MI,r/m16:mew; imm8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,lock:optional/1; pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
83 /3 ib,SBB,MI,r/m32:mew; imm8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,lock:optional/1; rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
83 /3 ib,SBB,MI,r/m64:mew; imm8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,lock:optional/1; rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
18 /r,SBB,MR,r/m8:mew; r8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,lock:optional/1; rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
19 /r,SBB,MR,r/m16:mew; r16:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,lock:optional/1; pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
19 /r,SBB,MR,r/m32:mew; r32:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,lock:optional/1; rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
19 /r,SBB,MR,r/m64:mew; r64:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,lock:optional/1; rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
1A /r,SBB,RM,r8:mew; r/m8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
1B /r,SBB,RM,r16:mew; r/m16:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
1B /r,SBB,RM,r32:mew; r/m32:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
1B /r,SBB,RM,r64:mew; r/m64:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:rw,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
AE,SCAS,NP,SIL:rw; DIL:rw; [DIL]:r; AL:r; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repe:illegal/0; repne:illegal/0,,GP; PF; AC
AF,SCAS,NP,SI:rw; DI:rw; [DI]:r; AX:r; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repe:illegal/0; repne:illegal/0; pref66:required/1,,GP; PF; AC
AF,SCAS,NP,ESI:rw; EDI:rw; [EDI]:r; EAX:r; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repe:illegal/0; repne:illegal/0; rex_w:optional/0,,GP; PF; AC
AF,SCAS,NP,RSI:rw; RDI:rw; [RDI]:r; RAX:r; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,repe:illegal/0; repne:illegal/0; rex_w:required/1,,GP; PF; AC
0F 97 /?,SETA/SETNBE,M,r/m8:mew; CF:r; ZF:r,pref67:operand/1,,
0F 93 /?,SETAE/SETNB/SETNC,M,r/m8:mew; CF:r,pref67:operand/1,,
0F 92 /?,SETB/SETC/SETNAE,M,r/m8:mew; CF:r,pref67:operand/1,,
0F 96 /?,SETBE/SETNA,M,r/m8:mew; CF:r; ZF:r,pref67:operand/1,,
0F 94 /?,SETE/SETZ,M,r/m8:mew; CF:r,pref67:operand/1,,
0F 9F /?,SETG/SETNLE,M,r/m8:mew; CF:r,pref67:operand/1,,
0F 9D /?,SETGE/SETNL,M,r/m8:mew; SF:r; OF:r,pref67:operand/1,,
0F 9C /?,SETNGE/SETL,M,r/m8:mew; SF:r; OF:r,pref67:operand/1,,
0F 9E /?,SETLE/SETNG,M,r/m8:mew; ZF:r; SF:r; OF:r,pref67:operand/1,,
0F 95 /?,SETNE/SETNZ,M,r/m8:mew; CF:r,pref67:operand/1,,
0F 91 /?,SETNO,M,r/m8:mew; OF:r,rex_w:operand/any; pref67:operand/1,,
0F 9B /?,SETPO/SETNP,M,r/m8:mew; PF:r,pref67:operand/1,,
0F 99 /?,SETNS,M,r/m8:mew; SF:r,rex_w:operand/any; pref67:operand/1,,
0F 90 /?,SETO,M,r/m8:mew; OF:r,rex_w:operand/any; pref67:operand/1,,
0F 9A /?,SETP/SETPE,M,r/m8:mew; CF:r,pref67:operand/1,,
0F 98 /?,SETS,M,r/m8:mew; SF:r,rex_w:operand/any; pref67:operand/1,,
0F AE F8,SFENCE,NP,,,,
0F A4 /r ib,SHLD,MRI,r/m16:mew; r16:mer; imm8:mer; SF:w; ZF:w; PF:w; OF:u; AF:u; CF:w,pref66:required/1; pref67:operand/1,,SSX; GP; PF; AC
0F A5 /r,SHLD,MR,r/m16:mew; r16:mer; CL:mr; SF:w; ZF:w; PF:w; OF:u; AF:u; CF:w,pref66:required/1; pref67:operand/1,,SSX; GP; PF; AC
0F A4 /r ib,SHLD,MRI,r/m32:mew; r32:mer; imm8:mer; SF:w; ZF:w; PF:w; OF:u; AF:u; CF:w,rex_w:optional/0; pref67:operand/1,,SSX; GP; PF; AC
0F A4 /r ib,SHLD,MRI,r/m64:mew; r64:mer; imm8:mer; SF:w; ZF:w; PF:w; OF:u; AF:u; CF:w,rex_w:required/1; pref67:operand/1,,SSX; GP; PF; AC
0F A5 /r,SHLD,MR,r/m32:mew; r32:mer; CL:mr; SF:w; ZF:w; PF:w; OF:u; AF:u; CF:w,rex_w:optional/0; pref67:operand/1,,SSX; GP; PF; AC
0F A5 /r,SHLD,MR,r/m64:mew; r64:mer; CL:mr; SF:w; ZF:w; PF:w; OF:u; AF:u; CF:w,rex_w:required/1; pref67:operand/1,,SSX; GP; PF; AC
0F AC /r ib,SHRD,MRI,r/m16:mew; r16:mer; imm8:mer; SF:w; ZF:w; PF:w; OF:u; AF:u; CF:w,pref66:required/1; pref67:operand/1,,SSX; GP; PF; AC
0F AD /r,SHRD,MR,r/m16:mew; r16:mer; CL:mr; SF:w; ZF:w; PF:w; OF:u; AF:u; CF:w,pref66:required/1; pref67:operand/1,,SSX; GP; PF; AC
0F AC /r ib,SHRD,MRI,r/m32:mew; r32:mer; imm8:mer; SF:w; ZF:w; PF:w; OF:u; AF:u; CF:w,rex_w:optional/0; pref67:operand/1,,SSX; GP; PF; AC
0F AC /r ib,SHRD,MRI,r/m64:mew; r64:mer; imm8:mer; SF:w; ZF:w; PF:w; OF:u; AF:u; CF:w,rex_w:required/1; pref67:operand/1,,SSX; GP; PF; AC
0F AD /r,SHRD,MR,r/m32:mew; r32:mer; CL:mr; SF:w; ZF:w; PF:w; OF:u; AF:u; CF:w,rex_w:optional/0; pref67:operand/1,,SSX; GP; PF; AC
0F AD /r,SHRD,MR,r/m64:mew; r64:mer; CL:mr; SF:w; ZF:w; PF:w; OF:u; AF:u; CF:w,rex_w:required/1; pref67:operand/1,,SSX; GP; PF; AC
66 0F C6 /r ib,SHUFPD,RMI,xmm1:merw; xmm2/m128:mer; imm8:mer,pref67:operand/1,SSE2,UD; GPS; AC; PFS
VEX.NDS.128.66.0F.WIG C6 /r ib,VSHUFPD,RVMI,xmm1:mew; xmm2:mer; xmm3/m128:mer; imm8:mer,pref67:operand/1,AVX,UD; GPS; AC; PFS
VEX.NDS.256.66.0F.WIG C6 /r ib,VSHUFPD,RVMI,ymm1:mew; ymm2:mer; ymm3/m256:mer; imm8:mer,pref67:operand/1,AVX,UD; GPS; AC; PFS
0F C6 /r ib,SHUFPS,RMI,xmm1:merw; xmm2/m128:mer; imm8:mer,pref67:operand/1,SSE,UD; GPS; AC; PFS
VEX.NDS.128.0F.WIG C6 /r ib,VSHUFPS,RVMI,xmm1:mew; xmm2:mer; xmm3/m128:mer; imm8:mer,pref67:operand/1,AVX,UD; GPS; AC; PFS
VEX.NDS.256.0F.WIG C6 /r ib,VSHUFPS,RVMI,ymm1:mew; ymm2:mer; ymm3/m256:mer; imm8:mer,pref67:operand/1,AVX,UD; GPS; AC; PFS
66 0F 51 /r,SQRTPD,RM,xmm1:mew; xmm2/m128:mer; PE:w; DE:w; IE:w,pref67:operand/1,SSE2,UD; GPS; AC; PFS; XFSS
VEX.128.66.0F.WIG 51 /r,VSQRTPD,RM,xmm1:mew; xmm2/m128:mer; PE:w; DE:w; IE:w,pref67:operand/1,AVX,UD; GPS; AC; PFS; XFSS
VEX.256.66.0F.WIG 51 /r,VSQRTPD,RM,ymm1:mew; ymm2/m256:mer; PE:w; DE:w; IE:w,pref67:operand/1,AVX,UD; GPS; AC; PFS; XFSS
0F 51 /r,SQRTPS,RM,xmm1:mew; xmm2/m128:mer; PE:w; DE:w; IE:w,pref67:operand/1,SSE,UD; GPS; AC; PFS; XFSS
VEX.128.0F.WIG 51 /r,VSQRTPS,RM,xmm1:mew; xmm2/m128:mer; PE:w; DE:w; IE:w,pref67:operand/1,AVX,UD; GPS; AC; PFS; XFSS
VEX.256.0F.WIG 51 /r,VSQRTPS,RM,ymm1:mew; ymm2/m256:mer; PE:w; DE:w; IE:w,pref67:operand/1,AVX,UD; GPS; AC; PFS; XFSS
F2 0F 51 /r,SQRTSD,RM,xmm1:mew; xmm2/m64:mer; PE:w; DE:w; IE:w,pref67:operand/1,SSE2,UD; GP; ACS; XFSS
VEX.NDS.LIG.F2.0F.WIG 51 /r,VSQRTSD,RVM,xmm1:mew; xmm2:mer; xmm3/m64:mer; PE:w; DE:w; IE:w,pref67:operand/1,AVX,UD; GP; ACS; XFSS
F3 0F 51 /r,SQRTSS,RM,xmm1:mew; xmm2/m32:mer; PE:w; DE:w; IE:w,pref67:operand/1,SSE,UD; GP; ACS; XFSS
VEX.NDS.LIG.F3.0F.WIG 51 /r,VSQRTSS,RVM,xmm1:mew; xmm2:mer; xmm3/m32:mer; PE:w; DE:w; IE:w,pref67:operand/1,AVX,UD; GP; ACS; XFSS
0F 01 CB,STAC,NP,AC:w,,,
F9,STC,NP,CF:w,,,
FD,STD,NP,DF:w,,,
0F AE /3,STMXCSR,M,m32:mew; MM:w; FZ:w; RC:w; PM:w; UM:w; OM:w; ZM:w; DM:w; IM:w; DAZ:w; PE:w; UE:w; OE:w; ZE:w; DE:w; IE:w,pref67:operand/1,SSE,UD
VEX.LZ.0F.WIG AE /3,VSTMXCSR,M,m32:mew; MM:w; FZ:w; RC:w; PM:w; UM:w; OM:w; ZM:w; DM:w; IM:w; DAZ:w; PE:w; UE:w; OE:w; ZE:w; DE:w; IE:w,pref67:operand/1,AVX,UD
AA,STOS,NA,SIL:rw; DIL:rw; [DIL]:w; AL:r,repe:illegal/0,,
AB,STOS,NA,SI:rw; DI:rw; [DI]:w; AX:r,repe:illegal/0; pref66:required/1,,
AB,STOS,NA,ESI:rw; EDI:rw; [EDI]:w; EAX:r,repe:illegal/0; rex_w:optional/0,,
AB,STOS,NA,RSI:rw; RDI:rw; [RDI]:w; RAX:r,repe:illegal/0; rex_w:required/1,,
2C ib,SUB,I,AL:mrw; imm8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,,,SSX; GPX; PF; AC
2D iw,SUB,I,AX:mrw; imm16:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,pref66:required/1,,SSX; GPX; PF; AC
2D id,SUB,I,EAX:mrw; imm32:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,rex_w:optional/0,,SSX; GPX; PF; AC
2D id,SUB,I,RAX:mrw; imm32:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,rex_w:required/1,,SSX; GPX; PF; AC
80 /5 ib,SUB,MI,r/m8:merw; imm8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,lock:optional/1; rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
81 /5 iw,SUB,MI,r/m16:merw; imm16:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,lock:optional/1; pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
81 /5 id,SUB,MI,r/m32:merw; imm32:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,lock:optional/1; rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
81 /5 id,SUB,MI,r/m64:merw; imm32:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,lock:optional/1; rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
83 /5 ib,SUB,MI,r/m16:merw; imm8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,lock:optional/1; pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
83 /5 ib,SUB,MI,r/m32:merw; imm8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,lock:optional/1; rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
83 /5 ib,SUB,MI,r/m64:merw; imm8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,lock:optional/1; rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
28 /r,SUB,MR,r/m8:merw; r8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,lock:optional/1; rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
29 /r,SUB,MR,r/m16:merw; r16:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,lock:optional/1; pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
29 /r,SUB,MR,r/m32:merw; r32:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,lock:optional/1; rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
29 /r,SUB,MR,r/m64:merw; r64:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,lock:optional/1; rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
2A /r,SUB,RM,r8:merw; r/m8:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,rex_w:operand/any; pref67:operand/1,,SSX; GPX; PF; AC
2B /r,SUB,RM,r16:merw; r/m16:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,pref66:required/1; pref67:operand/1,,SSX; GPX; PF; AC
2B /r,SUB,RM,r32:merw; r/m32:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,rex_w:optional/0; pref67:operand/1,,SSX; GPX; PF; AC
2B /r,SUB,RM,r64:merw; r/m64:mer; OF:w; SF:w; ZF:w; AF:w; PF:w; CF:w,rex_w:required/1; pref67:operand/1,,SSX; GPX; PF; AC
66 0F 5C /r,SUBPD,RM,xmm1:merw; xmm2/m128:mer; PE:w; UE:w; OE:w; DE:w; IE:w,pref67:operand/1,SSE2,UD; GPS; AC; PFS; XFS
VEX.NDS.128.66.0F.WIG 5C /r,VSUBPD,RVM,xmm1:mew; xmm2:mer; xmm3/m128:mer; PE:w; UE:w; OE:w; DE:w; IE:w,pref67:operand/1,AVX,UD; GPS; AC; PFS; XFS
VEX.NDS.256.66.0F.WIG 5C /r,VSUBPD,RVM,ymm1:mew; ymm2:mer; ymm3/m256:mer; PE:w; UE:w; OE:w; DE:w; IE:w,pref67:operand/1,AVX,UD; GPS; AC; PFS; XFS
0F 5C /r,SUBPS,RM,xmm1:merw; xmm2/m128:mer; PE:w; UE:w; OE:w; DE:w; IE:w,pref67:operand/1,SSE,UD; GPS; AC; PFS; XFS
VEX.NDS.128.0F.WIG 5C /r,VSUBPS,RVM,xmm1:mew; xmm2:mer; xmm3/m128:mer; PE:w; UE:w; OE:w; DE:w; IE:w,pref67:operand/1,AVX,UD; GPS; AC; PFS; XFS
VEX.NDS.256.0F.WIG 5C /r,VSUBPS,RVM,ymm1:mew; ymm2:mer; ymm3/m256:mer; PE:w; UE:w; OE:w; DE:w; IE:w,pref67:operand/1,AVX,UD; GPS; AC; PFS; XFS
F2 0F 5C /r,SUBSD,RM,xmm1:merw; xmm2/m64:mer; PE:w; UE:w; OE:w; DE:w; IE:w,pref67:operand/1,SSE2,UD; GP; ACS; XFS
VEX.NDS.LIG.F2.0F.WIG 5C /r,VSUBSD,RVM,xmm1:mew; xmm2:mer; xmm3/m64:mer; PE:w; UE:w; OE:w; DE:w; IE:w,pref67:operand/1,AVX,UD; GP; ACS; XFS
